target,precursor_ids,doi,year,type
Er0.0177Si0.0869B0.2086Te0.2433O1,"512,220,490,21",10.1016/j.jnoncrysol.2017.07.013,2017,test
Er0.0265Si0.0857B0.2058Te0.2401O1,"512,220,490,21",10.1016/j.jnoncrysol.2017.07.013,2017,test
Er0.0352Si0.0846B0.203Te0.2368O1,"512,220,490,21",10.1016/j.jnoncrysol.2017.07.013,2017,test
Na0.0758Zn0.0806Ga0.1896Si0.2607C0.0379O1,"351,652,490,457",10.1016/j.jnoncrysol.2017.06.039,2017,test
NaNb2O5F,"606,186",10.1016/j.jnoncrysol.2017.07.012,2017,test
Er0.1B0.456Si0.19Te0.532O2.278,"512,220,490,21",10.1016/j.jnoncrysol.2017.07.013,2017,test
Na4Ge9O20,"244,652",10.1016/j.jnoncrysol.2017.09.013,2017,test
BaMoP2O9,"65,30,380",10.1016/j.jnoncrysol.2017.09.040,2017,test
Ba3Ti7O17,"65,709",10.1016/j.jnoncrysol.2017.11.005,2017,test
Ba0.0588Sr0.0588Nb0.2353P0.1176O1,"65,186,452,795",10.1016/j.jnoncrysol.2017.11.029,2017,test
Te9WO21,"21,177",10.1016/j.jnoncrysol.2017.11.030,2017,test
Gd0.14B0.1067Mo0.21O1,"512,277,30",10.1016/j.jnoncrysol.2017.12.006,2017,test
Th0.8Ce0.2O2,"205,118",10.1016/j.jnucmat.2016.10.043,2017,test
Th0.8Ce0.2O1.97,"205,118",10.1016/j.jnucmat.2016.10.043,2017,test
Th0.8Ce0.2O1.91,"205,118",10.1016/j.jnucmat.2016.10.043,2017,test
Na0.8Ca8.4Sm0.8P6O24F2,"68,782,652,630,130",10.1016/j.jnucmat.2016.12.032,2017,test
Na1.2Ca7.6Sm1.2P6O24F2,"68,782,652,630,130",10.1016/j.jnucmat.2016.12.032,2017,test
Na2AlBSi6O16,"282,63,652,490",10.1016/j.jnucmat.2017.07.004,2017,test
UZrO4,"120,286",10.1016/j.jnucmat.2017.07.045,2017,test
LiGd9Si6O26,"277,200,490",10.1016/j.jpcs.2016.11.008,2017,test
Ce8Pd24Al,"259,323,567",10.1016/j.jpcs.2017.03.004,2017,test
Ag1.99Cu0.01Te0.5Se0.5,"534,550,733,502",10.1016/j.jpcs.2017.07.034,2017,test
Ag1.95Cu0.05Te0.5Se0.5,"534,550,733,502",10.1016/j.jpcs.2017.07.034,2017,test
Ag1.9Cu0.1Te0.5Se0.5,"534,550,733,502",10.1016/j.jpcs.2017.07.034,2017,test
Na2Zr0.05Ru0.95O3,"652,773,286",10.1016/j.jpowsour.2016.12.116,2017,test
Ce0.22La0.78Co0.6Ni4.4,"323,493,484,756",10.1016/j.jpowsour.2017.01.023,2017,test
Ce0.22La0.78Mn0.2Co0.6Ni4.2,"323,493,484,556,756",10.1016/j.jpowsour.2017.01.023,2017,test
Ce0.22La0.78Mn0.4Co0.6Ni4,"323,493,484,556,756",10.1016/j.jpowsour.2017.01.023,2017,test
Ce0.22La0.78Mn0.6Co0.6Ni3.8,"323,493,484,556,756",10.1016/j.jpowsour.2017.01.023,2017,test
Ce0.22La0.78Mn0.8Co0.6Ni3.6,"323,493,484,556,756",10.1016/j.jpowsour.2017.01.023,2017,test
Na3Zr2,"652,286",10.1016/j.jpowsour.2017.02.042,2017,test
Li5.25La3Ta1.75Ge0.25O12,"244,339,200,116",10.1016/j.jpowsour.2017.03.032,2017,test
Li5.5La3Ta1.5Ge0.5O12,"244,339,200,116",10.1016/j.jpowsour.2017.03.032,2017,test
Sr0.35Sm0.125La0.525CoO3,"638,339,130,795",10.1016/j.jpowsour.2017.03.037,2017,test
Er0.4Bi1.6O2,"641,220",10.1016/j.jpowsour.2017.04.022,2017,test
LiMgNH4,"788,214",10.1016/j.jpowsour.2017.05.087,2017,test
Na4NiTeO6,"652,645,21",10.1039/c6dt04750e,2017,test
LiMoO2,"200,30",10.1016/j.jpowsour.2017.09.060,2017,test
ErV2Al20,"259,626,616",10.1016/j.jssc.2016.09.029,2017,test
Cs2Zn3Se4O12,"266,79,457",10.1016/j.jssc.2016.09.031,2017,test
LiVSi2O6,"245,490,634",10.1016/j.jssc.2016.11.012,2017,test
Ca0.667La0.333FeO3,"425,564,339",10.1016/j.jssc.2016.11.027,2017,test
Rh2Cd5,"770,610",10.1016/j.jssc.2016.11.029,2017,test
Zn0.5GaSn0.5O3,"351,753,457",10.1016/j.jssc.2016.11.031,2017,test
Zn3.5GaSn0.5O6,"351,753,457",10.1016/j.jssc.2016.11.031,2017,test
Li3Eu3Te2O12,"60,200,242",10.1016/j.jssc.2016.12.005,2017,test
Na2Ba6Nb2Mn2O17,"65,489,652,186",10.1016/j.jssc.2016.12.020,2017,test
Na2Ba6Ta2Mn2O17,"65,489,652,116",10.1016/j.jssc.2016.12.020,2017,test
Li6.16La3Zr2Al0.28O12,"282,339,200,286",10.1016/j.jssc.2017.01.017,2017,test
Sr2LaCr2SbO9,"663,339,134,795",10.1016/j.jssc.2017.01.024,2017,test
SrCaMnO4,"425,489,795",10.1016/j.jssc.2017.01.026,2017,test
Fe2.5Ni0.5GaTe2,"26,563,756,502",10.1016/j.jssc.2017.03.020,2017,test
Na2CaVO4F,"425,652,606,268",10.1016/j.jssc.2017.03.027,2017,test
Pb17Sb12As4S41,"418,290,162",10.1016/j.jssc.2017.04.007,2017,test
FeInS7,"26,390,345",10.1016/j.jssc.2017.04.010,2017,test
CoInS7,"493,390,345",10.1016/j.jssc.2017.04.010,2017,test
Mo3Al8,"259,81",10.1016/j.jssc.2017.04.029,2017,test
Cu4SnS4,"550,345,541",10.1016/j.jssc.2017.05.033,2017,test
Sr3RuCoO7,"417,773,795",10.1016/j.jssc.2017.06.010,2017,test
Pr2TiCoO6,"488,265,709",10.1016/j.jssc.2017.06.024,2017,test
FeCu2BO5,"512,150,564",10.1016/j.jssc.2017.08.010,2017,test
GdCuTe2,"550,83,502",10.1016/j.jssc.2017.08.018,2017,test
GdCu1.25Te2,"550,83,502",10.1016/j.jssc.2017.08.018,2017,test
GdCu1.5Te2,"550,83,502",10.1016/j.jssc.2017.08.018,2017,test
Co20Ni20Cu20Zn20Al20,"259,493,550,756,342",10.1016/j.matchar.2017.04.011,2017,test
TiCrCoNi,"493,283,756,480",10.1016/j.matchar.2017.09.007,2017,test
TiV0.5CrCoNi,"493,283,756,480,616",10.1016/j.matchar.2017.09.007,2017,test
TiVCrCoNi,"493,283,756,480,616",10.1016/j.matchar.2017.09.007,2017,test
Ti5Fe10Ni5Al80,"259,26,756,480",10.1016/j.matchemphys.2016.10.027,2017,test
Na0.2Li2Ba0.9Ti6O14,"65,200,652,709",10.1016/j.matchemphys.2017.04.040,2017,test
Na0.4Li2Ba0.8Ti6O14,"65,200,652,709",10.1016/j.matchemphys.2017.04.040,2017,test
Na0.6Li2Ba0.7Ti6O14,"65,200,652,709",10.1016/j.matchemphys.2017.04.040,2017,test
Na0.8Li2Ba0.6Ti6O14,"65,200,652,709",10.1016/j.matchemphys.2017.04.040,2017,test
Zr0.0479Te0.4431W0.006O1,"21,177,286",10.1016/j.matchemphys.2017.06.003,2017,test
Mn38.7Fe4.3Ni44.7Sn12.3,"26,556,756,541",10.1016/j.matdes.2016.10.077,2017,test
V15Co64Si21,"493,650,616",10.1016/j.matdes.2016.12.021,2017,test
Ti0.36Nb0.32In0.32PbO3,"732,186,646,709",10.1016/j.matdes.2016.12.091,2017,test
YCuSe2,"550,733,367",10.1016/j.matdes.2017.01.037,2017,test
Mn24Ni53Ga23,"563,556,756",10.1016/j.matdes.2017.05.026,2017,test
MnBi1.1O3,"641,235",10.1016/j.materresbull.2016.09.030,2017,test
SmTiO3,"130,709",10.1016/j.materresbull.2016.10.016,2017,test
Fe5Bi4O13F,"641,528,564",10.1016/j.materresbull.2016.11.018,2017,test
Sr2LaNbO6,"339,186,795",10.1016/j.materresbull.2016.12.045,2017,test
Li4CaW3O12,"425,200,177",10.1016/j.materresbull.2017.01.024,2017,test
LiSrLaTeO6,"339,200,795,21",10.1016/j.materresbull.2017.04.008,2017,test
LiBaLaTeO6,"65,339,200,21",10.1016/j.materresbull.2017.04.008,2017,test
LiBa2Mg2V3O12,"65,200,40,268",10.1016/j.materresbull.2017.04.039,2017,test
LiEu0.1La8.9Si6O26,"60,339,200,490",10.1016/j.materresbull.2017.05.060,2017,test
LiEu0.2La8.8Si6O26,"60,339,200,490",10.1016/j.materresbull.2017.05.060,2017,test
LiEu0.3La8.7Si6O26,"60,339,200,490",10.1016/j.materresbull.2017.05.060,2017,test
LiEu0.4La8.6Si6O26,"60,339,200,490",10.1016/j.materresbull.2017.05.060,2017,test
LiEu0.5La8.5Si6O26,"60,339,200,490",10.1016/j.materresbull.2017.05.060,2017,test
LiEu0.6La8.4Si6O26,"60,339,200,490",10.1016/j.materresbull.2017.05.060,2017,test
LiEu0.7La8.3Si6O26,"60,339,200,490",10.1016/j.materresbull.2017.05.060,2017,test
NaLa8.9Si6O26,"339,652,490",10.1016/j.materresbull.2017.05.060,2017,test
NaLa8.8Si6O26,"339,652,490",10.1016/j.materresbull.2017.05.060,2017,test
NaLa8.7Si6O26,"339,652,490",10.1016/j.materresbull.2017.05.060,2017,test
NaLa8.6Si6O26,"339,652,490",10.1016/j.materresbull.2017.05.060,2017,test
NaLa8.5Si6O26,"339,652,490",10.1016/j.materresbull.2017.05.060,2017,test
NaLa8.4Si6O26,"339,652,490",10.1016/j.materresbull.2017.05.060,2017,test
NaLa8.3Si6O26,"339,652,490",10.1016/j.materresbull.2017.05.060,2017,test
Sr2Gd7.6Ce0.4Si6O26,"205,277,490,795",10.1016/j.materresbull.2017.07.050,2017,test
Ca2Gd7.6Ce0.4Si6O26,"425,205,277,490",10.1016/j.materresbull.2017.07.050,2017,test
SrCaGd7.6Ce0.4Si6O26,"425,205,277,490,795",10.1016/j.materresbull.2017.07.050,2017,test
SrEu0.04Bi1.96TeO7,"641,60,795,21",10.1016/j.materresbull.2017.08.002,2017,test
SrEu0.1Bi1.9TeO7,"641,60,795,21",10.1016/j.materresbull.2017.08.002,2017,test
SrEu0.2Bi1.8TeO7,"641,60,795,21",10.1016/j.materresbull.2017.08.002,2017,test
SrEu0.3Bi1.7TeO7,"641,60,795,21",10.1016/j.materresbull.2017.08.002,2017,test
SrEu0.4Bi1.6TeO7,"641,60,795,21",10.1016/j.materresbull.2017.08.002,2017,test
SrEu0.6Bi1.4TeO7,"641,60,795,21",10.1016/j.materresbull.2017.08.002,2017,test
SrEu0.8Bi1.2TeO7,"641,60,795,21",10.1016/j.materresbull.2017.08.002,2017,test
NdZnSbO,"635,108,342",10.1016/j.matlet.2016.11.073,2017,test
NdAg0.01Zn0.99SbO,"534,635,108,342",10.1016/j.matlet.2016.11.073,2017,test
NdAg0.02Zn0.98SbO,"534,635,108,342",10.1016/j.matlet.2016.11.073,2017,test
NdAg0.03Zn0.97SbO,"534,635,108,342",10.1016/j.matlet.2016.11.073,2017,test
NdAg0.04Zn0.96SbO,"534,635,108,342",10.1016/j.matlet.2016.11.073,2017,test
NdAg0.05Zn0.95SbO,"534,635,108,342",10.1016/j.matlet.2016.11.073,2017,test
LaYZr2O7,"339,43,286",10.1016/j.matlet.2016.11.099,2017,test
Mn29.03Ni49.73Ga21.24,"563,556,756",10.1016/j.matlet.2017.04.112,2017,test
BaSmMn2O5,"65,235,130",10.1016/j.matlet.2017.06.029,2017,test
Sr2CaTeO6,"88,795,21",10.1016/j.molstruc.2016.11.036,2017,test
Ca3TeO6,"88,21",10.1016/j.molstruc.2016.11.036,2017,test
TiGa0.67Te2.33O8,"351,21,709",10.1016/j.molstruc.2016.11.072,2017,test
Mn33Fe36Ni18Al13,"259,26,556,756",10.1016/j.msea.2017.03.099,2017,test
CrMnFeCoNi,"493,283,26,556,756",10.1016/j.msea.2018.02.040,2018,test
TiNiAl,"259,756,480",10.1016/j.msea.2017.10.016,2017,test
Cu2ZnSn,"550,541,342",10.1016/j.mseb.2017.08.007,2017,test
BaCeFeBiO6,"65,641,205,564",10.1016/j.mseb.2017.08.025,2017,test
Ba2Ca2EuCu3O9,"17,173,150,60",10.1016/j.mssp.2017.02.020,2017,test
Na0.1333Ca0.1P0.3333O1,"724,46,446",10.1016/j.nano.2017.01.006,2017,test
CsCaCl3,"191,598",10.1016/j.nimb.2017.11.030,2017,test
La0.2Y3.8O3,"339,43",10.1016/j.optmat.2016.06.017,2017,test
Y6MoO12,"30,43",10.1016/j.optmat.2016.09.026,2017,test
Gd1.18Ce0.02La0.8Si2O7,"205,277,339,490",10.1016/j.optmat.2016.10.039,2017,test
Sr4Ca4Ce0.005La1.995P6O26,"425,205,339,452,795",10.1016/j.optmat.2017.01.033,2017,test
Sr4Ca4Ce2P6O26,"425,205,452,795",10.1016/j.optmat.2017.01.033,2017,test
Lu0.8Tb2.2Al5O12,"282,595,145",10.1016/j.optmat.2017.02.011,2017,test
CaDy0.03Gd0.97AlO4,"282,425,590,277",10.1016/j.optmat.2017.02.046,2017,test
BaZnTe3O8,"17,21,537,457",10.1016/j.optmat.2017.03.006,2017,test
CaGd0.97Sm0.03AlO4,"282,425,277,130",10.1016/j.optmat.2017.04.046,2017,test
Mg3Al4(B5O12)2,"282,512,310",10.1016/j.optmat.2017.05.063,2017,test
MgY2Al4SiO12,"282,40,490,43",10.1016/j.optmat.2017.06.012,2017,test
ErP3NH5O10,"220,452",10.1016/j.optmat.2017.08.016,2017,test
Sm0.0025Mg0.0501Zn0.0501P0.2982S0.0501O1,"40,446,130,689",10.1016/j.optmat.2017.08.021,2017,test
La0.0533Pr0.0096Zn0.1066Te0.398O1,"339,265,21,457",10.1016/j.optmat.2017.09.025,2017,test
Mg0.7Hf0.7Mo3In0.6O12,"682,732,40,30",10.1016/j.physleta.2017.05.002,2017,test
Ti2NbAl,"259,198,480",10.1016/j.powtec.2017.03.034,2017,test
Ta5Fe70Si10C15,"19,26,650,316",10.1016/j.powtec.2017.08.059,2017,test
Sr2TiMoO6,"30,795,709",10.1039/c7dt00848a,2017,test
Na2Mo6Zn5O24,"30,652,457",10.1016/j.scriptamat.2017.01.017,2017,test
Sr2.91Pr0.06Ti2O7,"185,795,709",10.1016/j.snb.2016.11.143,2017,test
Mn1.5Fe0.5O3,"564,99",10.1016/j.solener.2017.05.034,2017,test
CsBi4Te6O,"641,266,21",10.1016/j.solidstatesciences.2017.07.016,2017,test
Cs1.1Bi4Te6O,"641,266,21",10.1016/j.solidstatesciences.2017.07.016,2017,test
Cd4Sb2I3,"770,33,108",10.1016/j.ssc.2017.03.001,2017,test
SrTi0.94O3,"795,709",10.1016/j.ssc.2017.08.009,2017,test
La2MoBi2O9,"641,339,30",10.1016/j.ssi.2016.11.019,2017,test
Li0.1622Si0.4595O1,"158,490",10.1016/j.ssi.2016.11.024,2017,test
Sc0.2Ti2Bi1.6O7,"641,156,709",10.1016/j.ssi.2016.12.019,2017,test
Sc0.4Ti2Bi1.6O7,"641,156,709",10.1016/j.ssi.2016.12.019,2017,test
Sc0.5Ti2Bi1.6O7,"641,156,709",10.1016/j.ssi.2016.12.019,2017,test
Sc0.6Ti2Bi1.6O7,"641,156,709",10.1016/j.ssi.2016.12.019,2017,test
Sm6MoO12,"30,130",10.1016/j.ssi.2017.01.020,2017,test
Sm5.5MoO11.25,"30,130",10.1016/j.ssi.2017.01.020,2017,test
LaMn,"339,235,56",10.1016/j.ssi.2017.02.020,2017,test
Li6.5Ba0.5La2.5ZrTaO12,"757,339,37,116,286",10.1016/j.ssi.2017.09.005,2017,test
Li4P2O7,"200,452",10.1016/j.ssnmr.2017.02.004,2017,test
NaAlP2O7,"423,652,452",10.1016/j.ssnmr.2017.03.002,2017,test
Ca0.3704Mg0.0741Al0.0741Si0.2222O1,"282,173,40,490",10.1016/j.surfcoat.2017.05.076,2017,test
Ti66Nb8Fe20Sn6,"26,198,541,480",10.1016/j.surfcoat.2017.08.035,2017,test
Ti60Nb8Fe23Sn9,"26,198,541,480",10.1016/j.surfcoat.2017.08.035,2017,test
Ti63Nb8Fe23Sn6,"26,198,541,480",10.1016/j.surfcoat.2017.08.035,2017,test
Ta4.8Co61.2B26.2Si7.8,"170,493,650,316",10.1016/j.surfin.2016.11.006,2017,test
Er0.8Fe0.2BO3,"512,220,564",10.1016/j.vacuum.2017.04.021,2017,test
CaYO,"425,43",10.1016/j.vacuum.2017.07.019,2017,test
Nb90Ag10,"534,198",10.1016/j.wear.2017.09.013,2017,test
Nb80Ag20,"534,198",10.1016/j.wear.2017.09.013,2017,test
Na5Lu9F32,"295,606",10.1021/acs.cgd.7b00123,2017,test
CaCuP,"591,550,13",10.1021/acs.chemmater.6b03306,2017,test
AgBiI4,"491,561,431",10.1021/acs.chemmater.6b04135,2017,test
La4Mo2O11,"339,30",10.1021/acs.chemmater.6b04463,2017,test
La2MoO5,"339,30",10.1021/acs.chemmater.6b04463,2017,test
SrAl2Si2,"259,650,119",10.1021/acs.chemmater.6b04615,2017,test
SrAl4,"259,119",10.1021/acs.chemmater.6b04615,2017,test
MgZrF6,"504,739",10.1021/acs.chemmater.6b04809,2017,test
ZrNiPb0.98Bi0.02,"561,756,531,393",10.1021/acs.chemmater.6b04898,2017,test
ZrNiPb0.975Sn0.005Bi0.02,"561,756,531,541,393",10.1021/acs.chemmater.6b04898,2017,test
ZrNiPb0.973Sn0.007Bi0.02,"561,756,531,541,393",10.1021/acs.chemmater.6b04898,2017,test
ZrNiPb0.97Sn0.01Bi0.02,"561,756,531,541,393",10.1021/acs.chemmater.6b04898,2017,test
ZrNiPb0.967Sn0.013Bi0.02,"561,756,531,541,393",10.1021/acs.chemmater.6b04898,2017,test
ZrNiPb0.965Sn0.015Bi0.02,"561,756,531,541,393",10.1021/acs.chemmater.6b04898,2017,test
ZrNiPb0.963Sn0.017Bi0.02,"561,756,531,541,393",10.1021/acs.chemmater.6b04898,2017,test
ZrNiPb0.96Sn0.02Bi0.02,"561,756,531,541,393",10.1021/acs.chemmater.6b04898,2017,test
ZrNiPb,"756,531,393",10.1021/acs.chemmater.6b04898,2017,test
ZrNiPb0.995Bi0.005,"561,756,531,393",10.1021/acs.chemmater.6b04898,2017,test
ZrNiPb0.993Bi0.007,"561,756,531,393",10.1021/acs.chemmater.6b04898,2017,test
ZrNiPb0.99Bi0.01,"561,756,531,393",10.1021/acs.chemmater.6b04898,2017,test
ZrNiPb0.987Bi0.013,"561,756,531,393",10.1021/acs.chemmater.6b04898,2017,test
ZrNiPb0.985Bi0.015,"561,756,531,393",10.1021/acs.chemmater.6b04898,2017,test
ZrNiPb0.983Bi0.017,"561,756,531,393",10.1021/acs.chemmater.6b04898,2017,test
Ba2OsFeO6,"272,564,89",10.1021/acs.chemmater.6b04983,2017,test
Ca3Mg3N2F6,"782,341",10.1021/acs.chemmater.6b05196,2017,test
Ca2.78Yb2.22Al2Sb6,"259,591,108,364",10.1021/acs.chemmater.6b05281,2017,test
Ca4YbAl2Sb6,"259,591,108,364",10.1021/acs.chemmater.6b05281,2017,test
Ca3.5Yb1.5Al2Sb6,"259,591,108,364",10.1021/acs.chemmater.6b05281,2017,test
Ca3Yb2Al2Sb6,"259,591,108,364",10.1021/acs.chemmater.6b05281,2017,test
Ca2.5Yb2.5Al2Sb6,"259,591,108,364",10.1021/acs.chemmater.6b05281,2017,test
Ca2Yb3Al2Sb6,"259,591,108,364",10.1021/acs.chemmater.6b05281,2017,test
Ca1.5Yb3.5Al2Sb6,"259,591,108,364",10.1021/acs.chemmater.6b05281,2017,test
CaYb4Al2Sb6,"259,591,108,364",10.1021/acs.chemmater.6b05281,2017,test
Ca0.7Yb4.3Al2Sb6,"259,591,108,364",10.1021/acs.chemmater.6b05281,2017,test
Ca0.5Yb4.5Al2Sb6,"259,591,108,364",10.1021/acs.chemmater.6b05281,2017,test
Yb5Al2Sb6,"259,108,364",10.1021/acs.chemmater.6b05281,2017,test
Cs4Cu3Bi9S17,"561,222,550,345",10.1021/acs.chemmater.6b05298,2017,test
Ag8SiSe6,"534,733,650",10.1021/acs.chemmater.7b00767,2017,test
Ba6Zn7Ga2S16,"231,618,501",10.1021/acs.chemmater.7b01321,2017,test
Al0.18Si5.82N7.82O0.18,"282,533,532",10.1021/acs.chemmater.7b01697,2017,test
KCu3Se2,"550,250,733",10.1021/acs.chemmater.7b02117,2017,test
Cr2Ge2Te6,"283,407,502",10.1021/acs.chemmater.7b02346,2017,test
Cr1.98Mn0.02Ge2Te6,"283,407,556,502",10.1021/acs.chemmater.7b02346,2017,test
Cr1.96Mn0.04Ge2Te6,"283,407,556,502",10.1021/acs.chemmater.7b02346,2017,test
Cr1.94Mn0.06Ge2Te6,"283,407,556,502",10.1021/acs.chemmater.7b02346,2017,test
Cr1.9Mn0.1Ge2Te6,"283,407,556,502",10.1021/acs.chemmater.7b02346,2017,test
CdPbBi4Se8,"561,770,531,733",10.1021/acs.chemmater.7b03328,2017,test
CdSnBi4Se8,"561,770,733,541",10.1021/acs.chemmater.7b03328,2017,test
Sr0.5Ca2.48Al2O6,"423,425,795",10.1021/acs.inorgchem.6b02082,2017,test
Sr0.5Ca2.02Al2O6,"423,425,795",10.1021/acs.inorgchem.6b02082,2017,test
Pb6Bi2Se9,"561,531,733",10.1021/acs.inorgchem.6b02118,2017,test
Ca12Fe10Si4O32Cl6,"425,191,564,490",10.1021/acs.inorgchem.6b02404,2017,test
Na2Au3.58Al0.42,"259,178,80",10.1021/acs.inorgchem.6b02480,2017,test
Na2Au3.5Al0.5,"259,178,80",10.1021/acs.inorgchem.6b02480,2017,test
NaAu2,"178,80",10.1021/acs.inorgchem.6b02480,2017,test
Na2Au3Al,"259,178,80",10.1021/acs.inorgchem.6b02480,2017,test
Sr2ZnGe2S6O,"422,171,457",10.1021/acs.inorgchem.6b02505,2017,test
Sr2MnGe2S6O,"422,357,171",10.1021/acs.inorgchem.6b02505,2017,test
Ti7Fe9Bi13O47,"641,564,709",10.1021/acs.inorgchem.6b02559,2017,test
Ti7Fe18Bi22O74,"641,564,709",10.1021/acs.inorgchem.6b02559,2017,test
Sr2ScIrO6,"559,156,795",10.1021/acs.inorgchem.6b02848,2017,test
Ba2ScIrO6,"65,559,156",10.1021/acs.inorgchem.6b02848,2017,test
CeMn2Ge4O12,"205,244,157",10.1021/acs.inorgchem.6b02905,2017,test
CeMn1.5Co0.5Ge4O12,"205,417,244,157",10.1021/acs.inorgchem.6b02905,2017,test
CeMnCoGe4O12,"205,417,244,157",10.1021/acs.inorgchem.6b02905,2017,test
CeMn0.5Co1.5Ge4O12,"205,417,244,157",10.1021/acs.inorgchem.6b02905,2017,test
CeCo2Ge4O12,"205,417,244",10.1021/acs.inorgchem.6b02905,2017,test
Tb0.84Mn1.16O3,"157,145",10.1021/acs.inorgchem.6b03024,2017,test
Tb0.84Mn1.135Cu0.025O3,"150,157,145",10.1021/acs.inorgchem.6b03024,2017,test
Tb0.84Mn1.11Cu0.05O3,"150,157,145",10.1021/acs.inorgchem.6b03024,2017,test
Tb0.84Mn1.085Cu0.075O3,"150,157,145",10.1021/acs.inorgchem.6b03024,2017,test
Tb0.84Mn1.06Cu0.1O3,"150,157,145",10.1021/acs.inorgchem.6b03024,2017,test
Tb0.84Mn1.01Cu0.15O3,"150,157,145",10.1021/acs.inorgchem.6b03024,2017,test
Tb0.84Mn0.96Cu0.2O3,"150,157,145",10.1021/acs.inorgchem.6b03024,2017,test
Sr2ScGaO5,"351,156,795",10.1021/acs.inorgchem.6b03106,2017,test
BaGd2NiO5,"272,277,661",10.1021/acs.inorgchem.7b00049,2017,test
BaCa0.45Gd1.55NiO5,"272,425,277,661",10.1021/acs.inorgchem.7b00049,2017,test
Ba2Y5B5O17,"63,519,43",10.1021/acs.inorgchem.7b00085,2017,test
Li0.415Ti0.1Mn0.06Fe2.155Zn0.27O4,"564,200,99,709,457",10.1021/acs.inorgchem.7b00111,2017,test
BaLaGa3O7,"65,351,339",10.1021/acs.inorgchem.7b00295,2017,test
Ca0.65La1.35Ga3O7.175,"425,351,339",10.1021/acs.inorgchem.7b00295,2017,test
Sr0.65La1.35Ga3O7.175,"351,339,795",10.1021/acs.inorgchem.7b00295,2017,test
NaPd3O4,"652,336",10.1021/acs.inorgchem.7b00307,2017,test
ReGaSi,"563,10,650",10.1021/acs.inorgchem.7b00309,2017,test
BaAu2S2,"178,578,345",10.1021/acs.inorgchem.7b00319,2017,test
Ir2Bi2O6,"641,426",10.1021/acs.inorgchem.7b00345,2017,test
CaIr2BiO6,"641,425,426",10.1021/acs.inorgchem.7b00345,2017,test
Li3P7,"158,13",10.1021/acs.inorgchem.7b00755,2017,test
Li10Si2P6,"158,13,650",10.1021/acs.inorgchem.7b00755,2017,test
SrRhO3,"610,795",10.1021/acs.inorgchem.7b00864,2017,test
Ba2V1.4Fe0.6S6,"231,26,345,616",10.1021/acs.inorgchem.7b00960,2017,test
Sr2ScRuO6,"632,156,795",10.1021/acs.inorgchem.7b00983,2017,test
Rh34Cu3S30,"550,610,345",10.1021/acs.inorgchem.7b01102,2017,test
Ba4Cu8Se13,"578,550,733",10.1021/acs.inorgchem.7b01224,2017,test
Ca8MgScP7O28,"425,40,193,156",10.1021/acs.inorgchem.7b01268,2017,test
Sr8MgScP7O28,"40,193,156,795",10.1021/acs.inorgchem.7b01268,2017,test
LiLa2HO3,"339,666",10.1021/acs.inorgchem.7b01409,2017,test
CoInO3,"417,732",10.1021/acs.inorgchem.7b01426,2017,test
ScCoO3,"417,156",10.1021/acs.inorgchem.7b01426,2017,test
Co2Pb2O7,"488,579",10.1021/acs.inorgchem.7b01646,2017,test
Cu2ZnSnS4.4,"550,345,541,501",10.1021/acs.inorgchem.7b01777,2017,test
ZnSnP2,"13,541,342",10.1021/acs.jpcc.6b11215,2017,test
Mn2Sb3O6Cl,"503,357,134",10.1021/acs.jpcc.6b13092,2017,test
Fe3Cu8Sn2S12,"550,26,345,541",10.1021/acs.jpcc.7b02068,2017,test
Fe2.5Cu8.5Sn2S12,"550,26,345,541",10.1021/acs.jpcc.7b02068,2017,test
Fe3Ag7P8O28,"450,778,446",10.1021/acs.jpcc.7b03723,2017,test
Li4P6O17,"200,380",10.1021/acs.jpcc.7b05108,2017,test
SrYbInO4,"732,795,588",10.1021/acs.jpcc.7b07911,2017,test
Cs9Mg6C8O24F5,"266,260,310",10.1021/jacs.6b11965,2017,test
Cs1.43Cd1.43Bi2.57S6,"500,770,222,345",10.1021/jacs.7b02243,2017,test
Cs0.6Ag0.8Bi2.2S4,"534,561,222,345",10.1021/jacs.7b06373,2017,test
Cs0.6Ag0.8Bi2.2Se4,"534,561,144,733",10.1021/jacs.7b06373,2017,test
Cs1.2Ag0.6Bi3.4S6,"534,561,222,345",10.1021/jacs.7b06373,2017,test
Pb3SbTe2S4,"531,345,108,502",10.1021/jacs.7b06446,2017,test
Sc0.9Fe0.1F3,"564,592,156",10.1038/ncomms14441,2017,test
MgYbGaO4,"351,40,588",10.1038/nphys3971,2017,test
Tb2Hf2O7,"682,145",10.1038/s41467-017-00905-w,2017,test
TaIrTe4,"559,316,502",10.1038/s41467-017-00938-1,2017,test
AuTe2Se1.333,"178,733,502",10.1038/s41467-017-00947-0,2017,test
NaTi3AlO8,"282,652,709",10.1038/s41598-017-00202-y,2017,test
CrCoNiCu,"493,283,550,756",10.1038/s41598-017-03644-6,2017,test
CoNiCu,"493,550,756",10.1038/s41598-017-03644-6,2017,test
CrCoNiCuAl,"259,493,283,550,756",10.1038/s41598-017-03644-6,2017,test
Li2Mo3Ni2O12,"200,30,661",10.1038/s41598-017-04025-9,2017,test
Sb2TeSe2,"108,733,502",10.1186/s11671-018-2758-0,2018,test
LiCuSbO4,"150,200,647",10.1038/s41598-017-06525-0,2017,test
WAl20,"259,605",10.1038/s41598-017-12302-w,2017,test
